seq_imag,name,imag_path,gtim_path,json_path,train_test_val
582,stuttgart_000185_000019,fullImages\stuttgart_000185_000019_leftImg8bit.png,fullImages\stuttgart_000185_000019_gtFine_labelIds.png,fullImages\stuttgart_000185_000019_gtFine_polygons.json,train
583,stuttgart_000190_000019,fullImages\stuttgart_000190_000019_leftImg8bit.png,fullImages\stuttgart_000190_000019_gtFine_labelIds.png,fullImages\stuttgart_000190_000019_gtFine_polygons.json,train
584,stuttgart_000192_000019,fullImages\stuttgart_000192_000019_leftImg8bit.png,fullImages\stuttgart_000192_000019_gtFine_labelIds.png,fullImages\stuttgart_000192_000019_gtFine_polygons.json,train
585,tubingen_000002_000019,fullImages\tubingen_000002_000019_leftImg8bit.png,fullImages\tubingen_000002_000019_gtFine_labelIds.png,fullImages\tubingen_000002_000019_gtFine_polygons.json,train
586,tubingen_000015_000019,fullImages\tubingen_000015_000019_leftImg8bit.png,fullImages\tubingen_000015_000019_gtFine_labelIds.png,fullImages\tubingen_000015_000019_gtFine_polygons.json,train
587,tubingen_000017_000019,fullImages\tubingen_000017_000019_leftImg8bit.png,fullImages\tubingen_000017_000019_gtFine_labelIds.png,fullImages\tubingen_000017_000019_gtFine_polygons.json,train
588,tubingen_000018_000019,fullImages\tubingen_000018_000019_leftImg8bit.png,fullImages\tubingen_000018_000019_gtFine_labelIds.png,fullImages\tubingen_000018_000019_gtFine_polygons.json,train
589,tubingen_000022_000019,fullImages\tubingen_000022_000019_leftImg8bit.png,fullImages\tubingen_000022_000019_gtFine_labelIds.png,fullImages\tubingen_000022_000019_gtFine_polygons.json,test
590,tubingen_000024_000019,fullImages\tubingen_000024_000019_leftImg8bit.png,fullImages\tubingen_000024_000019_gtFine_labelIds.png,fullImages\tubingen_000024_000019_gtFine_polygons.json,train
591,tubingen_000026_000019,fullImages\tubingen_000026_000019_leftImg8bit.png,fullImages\tubingen_000026_000019_gtFine_labelIds.png,fullImages\tubingen_000026_000019_gtFine_polygons.json,test
592,tubingen_000027_000019,fullImages\tubingen_000027_000019_leftImg8bit.png,fullImages\tubingen_000027_000019_gtFine_labelIds.png,fullImages\tubingen_000027_000019_gtFine_polygons.json,train
593,tubingen_000029_000019,fullImages\tubingen_000029_000019_leftImg8bit.png,fullImages\tubingen_000029_000019_gtFine_labelIds.png,fullImages\tubingen_000029_000019_gtFine_polygons.json,train
594,tubingen_000070_000019,fullImages\tubingen_000070_000019_leftImg8bit.png,fullImages\tubingen_000070_000019_gtFine_labelIds.png,fullImages\tubingen_000070_000019_gtFine_polygons.json,train
595,tubingen_000076_000019,fullImages\tubingen_000076_000019_leftImg8bit.png,fullImages\tubingen_000076_000019_gtFine_labelIds.png,fullImages\tubingen_000076_000019_gtFine_polygons.json,validation
596,tubingen_000083_000019,fullImages\tubingen_000083_000019_leftImg8bit.png,fullImages\tubingen_000083_000019_gtFine_labelIds.png,fullImages\tubingen_000083_000019_gtFine_polygons.json,train
597,tubingen_000085_000019,fullImages\tubingen_000085_000019_leftImg8bit.png,fullImages\tubingen_000085_000019_gtFine_labelIds.png,fullImages\tubingen_000085_000019_gtFine_polygons.json,train
598,tubingen_000109_000019,fullImages\tubingen_000109_000019_leftImg8bit.png,fullImages\tubingen_000109_000019_gtFine_labelIds.png,fullImages\tubingen_000109_000019_gtFine_polygons.json,train
599,tubingen_000113_000019,fullImages\tubingen_000113_000019_leftImg8bit.png,fullImages\tubingen_000113_000019_gtFine_labelIds.png,fullImages\tubingen_000113_000019_gtFine_polygons.json,validation
600,tubingen_000119_000019,fullImages\tubingen_000119_000019_leftImg8bit.png,fullImages\tubingen_000119_000019_gtFine_labelIds.png,fullImages\tubingen_000119_000019_gtFine_polygons.json,train
601,tubingen_000120_000019,fullImages\tubingen_000120_000019_leftImg8bit.png,fullImages\tubingen_000120_000019_gtFine_labelIds.png,fullImages\tubingen_000120_000019_gtFine_polygons.json,train
602,tubingen_000121_000019,fullImages\tubingen_000121_000019_leftImg8bit.png,fullImages\tubingen_000121_000019_gtFine_labelIds.png,fullImages\tubingen_000121_000019_gtFine_polygons.json,train
603,tubingen_000125_000019,fullImages\tubingen_000125_000019_leftImg8bit.png,fullImages\tubingen_000125_000019_gtFine_labelIds.png,fullImages\tubingen_000125_000019_gtFine_polygons.json,train
604,tubingen_000126_000019,fullImages\tubingen_000126_000019_leftImg8bit.png,fullImages\tubingen_000126_000019_gtFine_labelIds.png,fullImages\tubingen_000126_000019_gtFine_polygons.json,train
605,tubingen_000127_000019,fullImages\tubingen_000127_000019_leftImg8bit.png,fullImages\tubingen_000127_000019_gtFine_labelIds.png,fullImages\tubingen_000127_000019_gtFine_polygons.json,train
606,tubingen_000131_000019,fullImages\tubingen_000131_000019_leftImg8bit.png,fullImages\tubingen_000131_000019_gtFine_labelIds.png,fullImages\tubingen_000131_000019_gtFine_polygons.json,train
607,tubingen_000135_000019,fullImages\tubingen_000135_000019_leftImg8bit.png,fullImages\tubingen_000135_000019_gtFine_labelIds.png,fullImages\tubingen_000135_000019_gtFine_polygons.json,train
608,tubingen_000137_000019,fullImages\tubingen_000137_000019_leftImg8bit.png,fullImages\tubingen_000137_000019_gtFine_labelIds.png,fullImages\tubingen_000137_000019_gtFine_polygons.json,train
609,tubingen_000139_000019,fullImages\tubingen_000139_000019_leftImg8bit.png,fullImages\tubingen_000139_000019_gtFine_labelIds.png,fullImages\tubingen_000139_000019_gtFine_polygons.json,train
610,tubingen_000143_000019,fullImages\tubingen_000143_000019_leftImg8bit.png,fullImages\tubingen_000143_000019_gtFine_labelIds.png,fullImages\tubingen_000143_000019_gtFine_polygons.json,train
611,ulm_000000_000019,fullImages\ulm_000000_000019_leftImg8bit.png,fullImages\ulm_000000_000019_gtFine_labelIds.png,fullImages\ulm_000000_000019_gtFine_polygons.json,train
612,ulm_000005_000019,fullImages\ulm_000005_000019_leftImg8bit.png,fullImages\ulm_000005_000019_gtFine_labelIds.png,fullImages\ulm_000005_000019_gtFine_polygons.json,validation
613,ulm_000006_000019,fullImages\ulm_000006_000019_leftImg8bit.png,fullImages\ulm_000006_000019_gtFine_labelIds.png,fullImages\ulm_000006_000019_gtFine_polygons.json,train
614,ulm_000023_000019,fullImages\ulm_000023_000019_leftImg8bit.png,fullImages\ulm_000023_000019_gtFine_labelIds.png,fullImages\ulm_000023_000019_gtFine_polygons.json,train
615,ulm_000024_000019,fullImages\ulm_000024_000019_leftImg8bit.png,fullImages\ulm_000024_000019_gtFine_labelIds.png,fullImages\ulm_000024_000019_gtFine_polygons.json,train
616,ulm_000038_000019,fullImages\ulm_000038_000019_leftImg8bit.png,fullImages\ulm_000038_000019_gtFine_labelIds.png,fullImages\ulm_000038_000019_gtFine_polygons.json,train
617,ulm_000039_000019,fullImages\ulm_000039_000019_leftImg8bit.png,fullImages\ulm_000039_000019_gtFine_labelIds.png,fullImages\ulm_000039_000019_gtFine_polygons.json,train
618,ulm_000045_000019,fullImages\ulm_000045_000019_leftImg8bit.png,fullImages\ulm_000045_000019_gtFine_labelIds.png,fullImages\ulm_000045_000019_gtFine_polygons.json,train
619,ulm_000048_000019,fullImages\ulm_000048_000019_leftImg8bit.png,fullImages\ulm_000048_000019_gtFine_labelIds.png,fullImages\ulm_000048_000019_gtFine_polygons.json,validation
620,ulm_000050_000019,fullImages\ulm_000050_000019_leftImg8bit.png,fullImages\ulm_000050_000019_gtFine_labelIds.png,fullImages\ulm_000050_000019_gtFine_polygons.json,train
621,ulm_000051_000019,fullImages\ulm_000051_000019_leftImg8bit.png,fullImages\ulm_000051_000019_gtFine_labelIds.png,fullImages\ulm_000051_000019_gtFine_polygons.json,train
622,ulm_000052_000019,fullImages\ulm_000052_000019_leftImg8bit.png,fullImages\ulm_000052_000019_gtFine_labelIds.png,fullImages\ulm_000052_000019_gtFine_polygons.json,train
623,ulm_000053_000019,fullImages\ulm_000053_000019_leftImg8bit.png,fullImages\ulm_000053_000019_gtFine_labelIds.png,fullImages\ulm_000053_000019_gtFine_polygons.json,test
624,ulm_000058_000019,fullImages\ulm_000058_000019_leftImg8bit.png,fullImages\ulm_000058_000019_gtFine_labelIds.png,fullImages\ulm_000058_000019_gtFine_polygons.json,validation
625,ulm_000062_000019,fullImages\ulm_000062_000019_leftImg8bit.png,fullImages\ulm_000062_000019_gtFine_labelIds.png,fullImages\ulm_000062_000019_gtFine_polygons.json,test
626,ulm_000064_000019,fullImages\ulm_000064_000019_leftImg8bit.png,fullImages\ulm_000064_000019_gtFine_labelIds.png,fullImages\ulm_000064_000019_gtFine_polygons.json,train
627,ulm_000067_000019,fullImages\ulm_000067_000019_leftImg8bit.png,fullImages\ulm_000067_000019_gtFine_labelIds.png,fullImages\ulm_000067_000019_gtFine_polygons.json,train
628,ulm_000068_000019,fullImages\ulm_000068_000019_leftImg8bit.png,fullImages\ulm_000068_000019_gtFine_labelIds.png,fullImages\ulm_000068_000019_gtFine_polygons.json,train
629,ulm_000069_000019,fullImages\ulm_000069_000019_leftImg8bit.png,fullImages\ulm_000069_000019_gtFine_labelIds.png,fullImages\ulm_000069_000019_gtFine_polygons.json,train
630,ulm_000070_000019,fullImages\ulm_000070_000019_leftImg8bit.png,fullImages\ulm_000070_000019_gtFine_labelIds.png,fullImages\ulm_000070_000019_gtFine_polygons.json,train
631,ulm_000072_000019,fullImages\ulm_000072_000019_leftImg8bit.png,fullImages\ulm_000072_000019_gtFine_labelIds.png,fullImages\ulm_000072_000019_gtFine_polygons.json,train
632,ulm_000073_000019,fullImages\ulm_000073_000019_leftImg8bit.png,fullImages\ulm_000073_000019_gtFine_labelIds.png,fullImages\ulm_000073_000019_gtFine_polygons.json,train
633,ulm_000077_000019,fullImages\ulm_000077_000019_leftImg8bit.png,fullImages\ulm_000077_000019_gtFine_labelIds.png,fullImages\ulm_000077_000019_gtFine_polygons.json,train
634,ulm_000078_000019,fullImages\ulm_000078_000019_leftImg8bit.png,fullImages\ulm_000078_000019_gtFine_labelIds.png,fullImages\ulm_000078_000019_gtFine_polygons.json,train
635,zurich_000002_000019,fullImages\zurich_000002_000019_leftImg8bit.png,fullImages\zurich_000002_000019_gtFine_labelIds.png,fullImages\zurich_000002_000019_gtFine_polygons.json,validation
636,zurich_000003_000019,fullImages\zurich_000003_000019_leftImg8bit.png,fullImages\zurich_000003_000019_gtFine_labelIds.png,fullImages\zurich_000003_000019_gtFine_polygons.json,train
637,zurich_000004_000019,fullImages\zurich_000004_000019_leftImg8bit.png,fullImages\zurich_000004_000019_gtFine_labelIds.png,fullImages\zurich_000004_000019_gtFine_polygons.json,train
638,zurich_000006_000019,fullImages\zurich_000006_000019_leftImg8bit.png,fullImages\zurich_000006_000019_gtFine_labelIds.png,fullImages\zurich_000006_000019_gtFine_polygons.json,train
639,zurich_000009_000019,fullImages\zurich_000009_000019_leftImg8bit.png,fullImages\zurich_000009_000019_gtFine_labelIds.png,fullImages\zurich_000009_000019_gtFine_polygons.json,train
640,zurich_000010_000019,fullImages\zurich_000010_000019_leftImg8bit.png,fullImages\zurich_000010_000019_gtFine_labelIds.png,fullImages\zurich_000010_000019_gtFine_polygons.json,test
641,zurich_000013_000019,fullImages\zurich_000013_000019_leftImg8bit.png,fullImages\zurich_000013_000019_gtFine_labelIds.png,fullImages\zurich_000013_000019_gtFine_polygons.json,test
642,zurich_000014_000019,fullImages\zurich_000014_000019_leftImg8bit.png,fullImages\zurich_000014_000019_gtFine_labelIds.png,fullImages\zurich_000014_000019_gtFine_polygons.json,validation
643,zurich_000015_000019,fullImages\zurich_000015_000019_leftImg8bit.png,fullImages\zurich_000015_000019_gtFine_labelIds.png,fullImages\zurich_000015_000019_gtFine_polygons.json,train
644,zurich_000017_000019,fullImages\zurich_000017_000019_leftImg8bit.png,fullImages\zurich_000017_000019_gtFine_labelIds.png,fullImages\zurich_000017_000019_gtFine_polygons.json,train
645,zurich_000019_000019,fullImages\zurich_000019_000019_leftImg8bit.png,fullImages\zurich_000019_000019_gtFine_labelIds.png,fullImages\zurich_000019_000019_gtFine_polygons.json,train
646,zurich_000020_000019,fullImages\zurich_000020_000019_leftImg8bit.png,fullImages\zurich_000020_000019_gtFine_labelIds.png,fullImages\zurich_000020_000019_gtFine_polygons.json,train
647,zurich_000022_000019,fullImages\zurich_000022_000019_leftImg8bit.png,fullImages\zurich_000022_000019_gtFine_labelIds.png,fullImages\zurich_000022_000019_gtFine_polygons.json,train
648,zurich_000024_000019,fullImages\zurich_000024_000019_leftImg8bit.png,fullImages\zurich_000024_000019_gtFine_labelIds.png,fullImages\zurich_000024_000019_gtFine_polygons.json,test
649,zurich_000027_000019,fullImages\zurich_000027_000019_leftImg8bit.png,fullImages\zurich_000027_000019_gtFine_labelIds.png,fullImages\zurich_000027_000019_gtFine_polygons.json,train
650,zurich_000029_000019,fullImages\zurich_000029_000019_leftImg8bit.png,fullImages\zurich_000029_000019_gtFine_labelIds.png,fullImages\zurich_000029_000019_gtFine_polygons.json,train
651,zurich_000032_000019,fullImages\zurich_000032_000019_leftImg8bit.png,fullImages\zurich_000032_000019_gtFine_labelIds.png,fullImages\zurich_000032_000019_gtFine_polygons.json,train
652,zurich_000033_000019,fullImages\zurich_000033_000019_leftImg8bit.png,fullImages\zurich_000033_000019_gtFine_labelIds.png,fullImages\zurich_000033_000019_gtFine_polygons.json,train
653,zurich_000034_000019,fullImages\zurich_000034_000019_leftImg8bit.png,fullImages\zurich_000034_000019_gtFine_labelIds.png,fullImages\zurich_000034_000019_gtFine_polygons.json,train
654,zurich_000036_000019,fullImages\zurich_000036_000019_leftImg8bit.png,fullImages\zurich_000036_000019_gtFine_labelIds.png,fullImages\zurich_000036_000019_gtFine_polygons.json,test
655,zurich_000039_000019,fullImages\zurich_000039_000019_leftImg8bit.png,fullImages\zurich_000039_000019_gtFine_labelIds.png,fullImages\zurich_000039_000019_gtFine_polygons.json,train
656,zurich_000040_000019,fullImages\zurich_000040_000019_leftImg8bit.png,fullImages\zurich_000040_000019_gtFine_labelIds.png,fullImages\zurich_000040_000019_gtFine_polygons.json,train
657,zurich_000042_000019,fullImages\zurich_000042_000019_leftImg8bit.png,fullImages\zurich_000042_000019_gtFine_labelIds.png,fullImages\zurich_000042_000019_gtFine_polygons.json,train
658,zurich_000044_000019,fullImages\zurich_000044_000019_leftImg8bit.png,fullImages\zurich_000044_000019_gtFine_labelIds.png,fullImages\zurich_000044_000019_gtFine_polygons.json,train
659,zurich_000045_000019,fullImages\zurich_000045_000019_leftImg8bit.png,fullImages\zurich_000045_000019_gtFine_labelIds.png,fullImages\zurich_000045_000019_gtFine_polygons.json,validation
660,zurich_000050_000019,fullImages\zurich_000050_000019_leftImg8bit.png,fullImages\zurich_000050_000019_gtFine_labelIds.png,fullImages\zurich_000050_000019_gtFine_polygons.json,train
661,zurich_000051_000019,fullImages\zurich_000051_000019_leftImg8bit.png,fullImages\zurich_000051_000019_gtFine_labelIds.png,fullImages\zurich_000051_000019_gtFine_polygons.json,test
662,zurich_000073_000019,fullImages\zurich_000073_000019_leftImg8bit.png,fullImages\zurich_000073_000019_gtFine_labelIds.png,fullImages\zurich_000073_000019_gtFine_polygons.json,train
663,zurich_000074_000019,fullImages\zurich_000074_000019_leftImg8bit.png,fullImages\zurich_000074_000019_gtFine_labelIds.png,fullImages\zurich_000074_000019_gtFine_polygons.json,train
664,zurich_000075_000019,fullImages\zurich_000075_000019_leftImg8bit.png,fullImages\zurich_000075_000019_gtFine_labelIds.png,fullImages\zurich_000075_000019_gtFine_polygons.json,train
665,zurich_000077_000019,fullImages\zurich_000077_000019_leftImg8bit.png,fullImages\zurich_000077_000019_gtFine_labelIds.png,fullImages\zurich_000077_000019_gtFine_polygons.json,train
666,zurich_000078_000019,fullImages\zurich_000078_000019_leftImg8bit.png,fullImages\zurich_000078_000019_gtFine_labelIds.png,fullImages\zurich_000078_000019_gtFine_polygons.json,train
667,zurich_000079_000019,fullImages\zurich_000079_000019_leftImg8bit.png,fullImages\zurich_000079_000019_gtFine_labelIds.png,fullImages\zurich_000079_000019_gtFine_polygons.json,train
668,zurich_000080_000019,fullImages\zurich_000080_000019_leftImg8bit.png,fullImages\zurich_000080_000019_gtFine_labelIds.png,fullImages\zurich_000080_000019_gtFine_polygons.json,train
669,zurich_000082_000019,fullImages\zurich_000082_000019_leftImg8bit.png,fullImages\zurich_000082_000019_gtFine_labelIds.png,fullImages\zurich_000082_000019_gtFine_polygons.json,train
670,zurich_000086_000019,fullImages\zurich_000086_000019_leftImg8bit.png,fullImages\zurich_000086_000019_gtFine_labelIds.png,fullImages\zurich_000086_000019_gtFine_polygons.json,train
671,zurich_000087_000019,fullImages\zurich_000087_000019_leftImg8bit.png,fullImages\zurich_000087_000019_gtFine_labelIds.png,fullImages\zurich_000087_000019_gtFine_polygons.json,train
672,zurich_000099_000019,fullImages\zurich_000099_000019_leftImg8bit.png,fullImages\zurich_000099_000019_gtFine_labelIds.png,fullImages\zurich_000099_000019_gtFine_polygons.json,train
673,zurich_000102_000019,fullImages\zurich_000102_000019_leftImg8bit.png,fullImages\zurich_000102_000019_gtFine_labelIds.png,fullImages\zurich_000102_000019_gtFine_polygons.json,train
674,zurich_000105_000019,fullImages\zurich_000105_000019_leftImg8bit.png,fullImages\zurich_000105_000019_gtFine_labelIds.png,fullImages\zurich_000105_000019_gtFine_polygons.json,test
675,zurich_000106_000019,fullImages\zurich_000106_000019_leftImg8bit.png,fullImages\zurich_000106_000019_gtFine_labelIds.png,fullImages\zurich_000106_000019_gtFine_polygons.json,train
676,zurich_000117_000019,fullImages\zurich_000117_000019_leftImg8bit.png,fullImages\zurich_000117_000019_gtFine_labelIds.png,fullImages\zurich_000117_000019_gtFine_polygons.json,train
677,zurich_000118_000019,fullImages\zurich_000118_000019_leftImg8bit.png,fullImages\zurich_000118_000019_gtFine_labelIds.png,fullImages\zurich_000118_000019_gtFine_polygons.json,train
678,zurich_000121_000019,fullImages\zurich_000121_000019_leftImg8bit.png,fullImages\zurich_000121_000019_gtFine_labelIds.png,fullImages\zurich_000121_000019_gtFine_polygons.json,train
