path,x,y,zoom,col
aachen_000106_000019_leftImg8bit.png,1390,271,0.25,r
aachen_000106_000019_leftImg8bit.png,1391,433,0.125,r
aachen_000106_000019_leftImg8bit.png,1428,433,0.25,r
aachen_000106_000019_leftImg8bit.png,178,146,1,g
aachen_000106_000019_leftImg8bit.png,1410,71,0.25,g
aachen_000106_000019_leftImg8bit.png,578,64,0.25,g
aachen_000106_000019_leftImg8bit.png,910,404,0.125,g
aachen_000106_000019_leftImg8bit.png,546,53,0.125,g
aachen_000106_000019_leftImg8bit.png,527,73,0.125,g
aachen_000106_000019_leftImg8bit.png,1285,25,0.125,g
aachen_000106_000019_leftImg8bit.png,1281,38,0.125,g
aachen_000106_000019_leftImg8bit.png,1439,56,0.125,g
aachen_000106_000019_leftImg8bit.png,1334,338,0.125,g
aachen_000106_000019_leftImg8bit.png,1398,389,0.125,g
aachen_000107_000019_leftImg8bit.png,1137,378,0.125,r
aachen_000108_000019_leftImg8bit.png,847,416,0.125,r
aachen_000108_000019_leftImg8bit.png,742,180,0.125,g
aachen_000109_000019_leftImg8bit.png,1017,104,0.125,r
aachen_000109_000019_leftImg8bit.png,1147,28,0.125,r
aachen_000109_000019_leftImg8bit.png,1167,17,0.125,r
aachen_000110_000019_leftImg8bit.png,889,446,0.25,r
aachen_000110_000019_leftImg8bit.png,849,448,0.25,r
aachen_000111_000019_leftImg8bit.png,660,416,0.25,r
aachen_000111_000019_leftImg8bit.png,731,417,0.25,r
aachen_000111_000019_leftImg8bit.png,396,327,0.125,r
aachen_000111_000019_leftImg8bit.png,729,124,0.25,g
aachen_000115_000019_leftImg8bit.png,1063,478,1,r
aachen_000117_000019_leftImg8bit.png,936,297,0.25,r
aachen_000117_000019_leftImg8bit.png,795,236,0.5,r
aachen_000117_000019_leftImg8bit.png,774,302,0.5,r
aachen_000117_000019_leftImg8bit.png,726,487,0.125,r
aachen_000117_000019_leftImg8bit.png,1959,248,0.5,g
aachen_000117_000019_leftImg8bit.png,422,74,0.25,g
aachen_000118_000019_leftImg8bit.png,830,273,1,r
aachen_000118_000019_leftImg8bit.png,1561,348,0.125,r
aachen_000118_000019_leftImg8bit.png,786,3,0.125,g
aachen_000118_000019_leftImg8bit.png,1538,15,0.125,g
aachen_000118_000019_leftImg8bit.png,1510,44,0.125,g
aachen_000118_000019_leftImg8bit.png,1498,116,0.125,g
aachen_000118_000019_leftImg8bit.png,917,105,0.125,g
aachen_000118_000019_leftImg8bit.png,1568,69,0.125,g
aachen_000118_000019_leftImg8bit.png,711,11,0.125,g
aachen_000118_000019_leftImg8bit.png,888,28,0.125,g
aachen_000119_000019_leftImg8bit.png,1964,245,0.5,r
aachen_000119_000019_leftImg8bit.png,986,442,0.125,r
aachen_000119_000019_leftImg8bit.png,934,446,0.5,r
aachen_000119_000019_leftImg8bit.png,1837,206,0.125,r
aachen_000119_000019_leftImg8bit.png,1552,362,0.125,r
aachen_000119_000019_leftImg8bit.png,338,370,0.25,g
aachen_000119_000019_leftImg8bit.png,2034,236,0.5,g
aachen_000120_000019_leftImg8bit.png,1043,352,0.125,r
aachen_000120_000019_leftImg8bit.png,1068,484,0.5,g
aachen_000122_000019_leftImg8bit.png,692,468,0.5,r
aachen_000122_000019_leftImg8bit.png,566,452,0.5,r
aachen_000122_000019_leftImg8bit.png,997,242,0.25,r
aachen_000122_000019_leftImg8bit.png,1063,469,0.25,r
aachen_000122_000019_leftImg8bit.png,816,467,0.5,r
aachen_000122_000019_leftImg8bit.png,476,456,0.5,r
aachen_000122_000019_leftImg8bit.png,658,470,0.25,r
aachen_000122_000019_leftImg8bit.png,892,439,0.25,r
aachen_000122_000019_leftImg8bit.png,1141,357,0.25,r
aachen_000122_000019_leftImg8bit.png,522,363,0.25,r
aachen_000122_000019_leftImg8bit.png,927,429,0.25,r
aachen_000122_000019_leftImg8bit.png,1078,272,0.125,g
aachen_000122_000019_leftImg8bit.png,1114,195,0.5,g
aachen_000122_000019_leftImg8bit.png,1160,60,0.125,g
aachen_000122_000019_leftImg8bit.png,1182,78,0.125,g
aachen_000122_000019_leftImg8bit.png,842,267,0.125,g
aachen_000124_000019_leftImg8bit.png,875,443,0.125,g
aachen_000125_000019_leftImg8bit.png,1222,360,0.25,r
aachen_000125_000019_leftImg8bit.png,784,368,0.25,r
aachen_000125_000019_leftImg8bit.png,1005,373,0.25,g
aachen_000126_000019_leftImg8bit.png,710,473,0.5,r
aachen_000126_000019_leftImg8bit.png,1060,472,0.5,r
aachen_000126_000019_leftImg8bit.png,823,473,0.25,r
aachen_000126_000019_leftImg8bit.png,832,472,0.125,r
aachen_000126_000019_leftImg8bit.png,1255,140,0.25,g
aachen_000126_000019_leftImg8bit.png,1197,142,0.125,g
aachen_000126_000019_leftImg8bit.png,1237,175,0.125,g
aachen_000127_000019_leftImg8bit.png,306,274,0.5,r
aachen_000127_000019_leftImg8bit.png,674,493,0.5,r
aachen_000127_000019_leftImg8bit.png,975,279,0.5,r
aachen_000127_000019_leftImg8bit.png,890,494,0.5,r
aachen_000127_000019_leftImg8bit.png,306,464,0.5,r
aachen_000127_000019_leftImg8bit.png,493,464,0.5,r
aachen_000127_000019_leftImg8bit.png,255,275,0.125,g
aachen_000128_000019_leftImg8bit.png,954,461,0.25,r
aachen_000128_000019_leftImg8bit.png,913,386,0.125,r
aachen_000128_000019_leftImg8bit.png,799,443,0.25,r
aachen_000128_000019_leftImg8bit.png,1069,463,0.5,r
aachen_000128_000019_leftImg8bit.png,882,444,0.25,r
aachen_000128_000019_leftImg8bit.png,991,287,0.125,r
aachen_000128_000019_leftImg8bit.png,1018,342,0.125,r
aachen_000129_000019_leftImg8bit.png,1183,55,0.125,g
aachen_000130_000019_leftImg8bit.png,907,194,0.25,g
aachen_000131_000019_leftImg8bit.png,859,467,0.5,r
aachen_000131_000019_leftImg8bit.png,54,481,0.25,r
aachen_000131_000019_leftImg8bit.png,1063,464,0.25,r
aachen_000131_000019_leftImg8bit.png,150,470,0.25,r
aachen_000131_000019_leftImg8bit.png,955,463,0.25,r
aachen_000131_000019_leftImg8bit.png,70,466,0.25,r
aachen_000131_000019_leftImg8bit.png,1096,446,0.125,r
aachen_000131_000019_leftImg8bit.png,224,457,0.25,r
aachen_000131_000019_leftImg8bit.png,660,438,0.125,r
aachen_000131_000019_leftImg8bit.png,1198,471,0.125,r
aachen_000131_000019_leftImg8bit.png,2,484,0.125,r
aachen_000131_000019_leftImg8bit.png,669,366,0.125,r
aachen_000131_000019_leftImg8bit.png,1231,455,0.25,g
aachen_000131_000019_leftImg8bit.png,677,393,0.25,g
aachen_000131_000019_leftImg8bit.png,200,458,0.25,g
aachen_000131_000019_leftImg8bit.png,1077,378,0.5,g
aachen_000131_000019_leftImg8bit.png,582,405,0.125,g
aachen_000131_000019_leftImg8bit.png,671,436,0.125,g
aachen_000132_000019_leftImg8bit.png,1399,467,0.25,r
aachen_000132_000019_leftImg8bit.png,340,484,0.5,g
aachen_000132_000019_leftImg8bit.png,600,112,0.25,g
aachen_000132_000019_leftImg8bit.png,1199,5,0.5,g
aachen_000132_000019_leftImg8bit.png,1573,62,0.5,g
aachen_000132_000019_leftImg8bit.png,1557,35,0.125,g
aachen_000132_000019_leftImg8bit.png,1585,66,0.25,g
aachen_000132_000019_leftImg8bit.png,1617,60,0.125,g
aachen_000132_000019_leftImg8bit.png,1528,7,0.125,g
aachen_000132_000019_leftImg8bit.png,1105,69,0.125,g
aachen_000133_000019_leftImg8bit.png,181,363,0.5,g
aachen_000133_000019_leftImg8bit.png,410,2,0.125,g
aachen_000133_000019_leftImg8bit.png,387,34,0.125,g
aachen_000134_000019_leftImg8bit.png,889,497,0.5,r
aachen_000134_000019_leftImg8bit.png,1021,463,0.125,r
aachen_000134_000019_leftImg8bit.png,1008,188,0.125,g
aachen_000134_000019_leftImg8bit.png,995,37,0.25,g
aachen_000134_000019_leftImg8bit.png,984,90,0.25,g
aachen_000134_000019_leftImg8bit.png,1207,33,0.25,g
aachen_000135_000019_leftImg8bit.png,1187,437,0.125,r
aachen_000135_000019_leftImg8bit.png,1066,113,0.25,g
aachen_000135_000019_leftImg8bit.png,1082,183,0.125,g
aachen_000135_000019_leftImg8bit.png,884,2,0.125,g
aachen_000136_000019_leftImg8bit.png,1097,202,0.25,r
aachen_000136_000019_leftImg8bit.png,147,22,0.25,g
aachen_000136_000019_leftImg8bit.png,934,454,0.125,g
aachen_000136_000019_leftImg8bit.png,1113,143,0.125,g
aachen_000136_000019_leftImg8bit.png,1003,450,0.125,g
aachen_000138_000019_leftImg8bit.png,1954,465,0.5,r
aachen_000138_000019_leftImg8bit.png,1892,427,0.125,r
aachen_000138_000019_leftImg8bit.png,1008,332,0.125,r
aachen_000138_000019_leftImg8bit.png,1350,397,0.25,g
aachen_000139_000019_leftImg8bit.png,1511,450,0.125,r
aachen_000139_000019_leftImg8bit.png,464,442,0.25,g
aachen_000140_000019_leftImg8bit.png,1283,435,0.25,r
aachen_000140_000019_leftImg8bit.png,545,471,0.25,r
aachen_000140_000019_leftImg8bit.png,1324,433,0.125,r
aachen_000140_000019_leftImg8bit.png,1558,282,0.25,r
aachen_000140_000019_leftImg8bit.png,1255,373,0.25,r
aachen_000140_000019_leftImg8bit.png,1236,436,0.25,r
aachen_000140_000019_leftImg8bit.png,1621,422,0.125,r
aachen_000141_000019_leftImg8bit.png,1171,506,0.5,r
aachen_000143_000019_leftImg8bit.png,1984,442,0.25,r
aachen_000143_000019_leftImg8bit.png,1945,422,0.125,r
aachen_000143_000019_leftImg8bit.png,2025,442,0.25,r
aachen_000143_000019_leftImg8bit.png,1929,422,0.125,r
aachen_000143_000019_leftImg8bit.png,2014,436,0.125,r
aachen_000144_000019_leftImg8bit.png,1202,380,0.125,r
aachen_000144_000019_leftImg8bit.png,1205,403,0.125,r
aachen_000145_000019_leftImg8bit.png,976,457,0.25,r
aachen_000145_000019_leftImg8bit.png,914,474,0.5,r
aachen_000145_000019_leftImg8bit.png,781,479,0.125,r
aachen_000145_000019_leftImg8bit.png,851,475,0.25,r
aachen_000145_000019_leftImg8bit.png,803,490,0.125,r
aachen_000145_000019_leftImg8bit.png,321,506,0.125,r
aachen_000145_000019_leftImg8bit.png,827,491,0.125,r
aachen_000145_000019_leftImg8bit.png,1201,485,0.125,g
aachen_000145_000019_leftImg8bit.png,820,478,0.125,g
aachen_000145_000019_leftImg8bit.png,1222,129,0.125,g
aachen_000147_000019_leftImg8bit.png,1564,3,0.25,g
aachen_000147_000019_leftImg8bit.png,1131,19,0.125,g
aachen_000147_000019_leftImg8bit.png,811,71,0.25,g
aachen_000149_000019_leftImg8bit.png,1704,176,1,g
aachen_000149_000019_leftImg8bit.png,242,214,1,g
aachen_000149_000019_leftImg8bit.png,105,361,0.25,g
aachen_000150_000019_leftImg8bit.png,504,76,0.25,g
aachen_000150_000019_leftImg8bit.png,590,37,0.25,g
aachen_000150_000019_leftImg8bit.png,1016,83,0.125,g
aachen_000150_000019_leftImg8bit.png,779,37,0.125,g
aachen_000150_000019_leftImg8bit.png,1539,206,0.125,g
aachen_000150_000019_leftImg8bit.png,1025,114,0.125,g
aachen_000151_000019_leftImg8bit.png,777,442,0.5,r
aachen_000151_000019_leftImg8bit.png,846,444,0.5,r
aachen_000151_000019_leftImg8bit.png,893,423,0.25,r
aachen_000151_000019_leftImg8bit.png,935,423,0.25,r
aachen_000151_000019_leftImg8bit.png,1059,316,0.125,g
aachen_000156_000019_leftImg8bit.png,1334,444,0.125,r
aachen_000159_000019_leftImg8bit.png,879,46,0.25,g
aachen_000159_000019_leftImg8bit.png,1507,13,0.125,g
aachen_000159_000019_leftImg8bit.png,838,52,0.25,g
aachen_000160_000019_leftImg8bit.png,1261,507,0.25,r
aachen_000160_000019_leftImg8bit.png,100,292,0.125,r
aachen_000160_000019_leftImg8bit.png,852,433,0.125,r
aachen_000160_000019_leftImg8bit.png,916,59,0.125,g
aachen_000160_000019_leftImg8bit.png,496,38,0.125,g
aachen_000160_000019_leftImg8bit.png,423,32,0.125,g
aachen_000160_000019_leftImg8bit.png,554,33,0.125,g
aachen_000160_000019_leftImg8bit.png,692,71,0.125,g
aachen_000160_000019_leftImg8bit.png,603,83,0.125,g
aachen_000160_000019_leftImg8bit.png,709,62,0.125,g
aachen_000160_000019_leftImg8bit.png,430,60,0.125,g
aachen_000162_000019_leftImg8bit.png,1482,364,1,r
aachen_000162_000019_leftImg8bit.png,1061,102,0.125,g
aachen_000162_000019_leftImg8bit.png,1107,65,0.125,g
aachen_000162_000019_leftImg8bit.png,1308,79,0.125,g
aachen_000162_000019_leftImg8bit.png,1061,133,0.125,g
aachen_000162_000019_leftImg8bit.png,1133,191,0.125,g
aachen_000164_000019_leftImg8bit.png,1296,340,0.125,r
aachen_000165_000019_leftImg8bit.png,555,143,0.25,g
aachen_000165_000019_leftImg8bit.png,656,234,0.25,g
aachen_000165_000019_leftImg8bit.png,676,269,0.25,g
aachen_000168_000019_leftImg8bit.png,1407,446,0.25,r
aachen_000168_000019_leftImg8bit.png,37,278,0.25,r
aachen_000168_000019_leftImg8bit.png,1384,448,0.25,r
aachen_000168_000019_leftImg8bit.png,1612,42,0.25,g
aachen_000168_000019_leftImg8bit.png,1396,65,0.125,g
aachen_000168_000019_leftImg8bit.png,1355,90,0.125,g
aachen_000168_000019_leftImg8bit.png,1362,88,0.125,g
aachen_000168_000019_leftImg8bit.png,1376,18,0.25,g
aachen_000169_000019_leftImg8bit.png,1208,239,0.25,g
aachen_000170_000019_leftImg8bit.png,745,439,0.5,r
aachen_000170_000019_leftImg8bit.png,326,281,0.5,r
aachen_000170_000019_leftImg8bit.png,942,447,0.5,r
aachen_000170_000019_leftImg8bit.png,1222,488,0.125,r
aachen_000170_000019_leftImg8bit.png,889,380,0.125,r
aachen_000170_000019_leftImg8bit.png,932,354,0.125,r
aachen_000170_000019_leftImg8bit.png,909,380,0.125,r
aachen_000170_000019_leftImg8bit.png,946,319,0.125,g
aachen_000170_000019_leftImg8bit.png,298,295,0.125,g
aachen_000170_000019_leftImg8bit.png,961,375,0.125,g
aachen_000171_000019_leftImg8bit.png,155,485,0.5,r
aachen_000171_000019_leftImg8bit.png,46,484,0.5,r
aachen_000171_000019_leftImg8bit.png,1005,483,0.5,r
aachen_000171_000019_leftImg8bit.png,879,481,0.5,r
aachen_000171_000019_leftImg8bit.png,1131,449,0.125,r
aachen_000171_000019_leftImg8bit.png,1045,448,0.25,r
aachen_000171_000019_leftImg8bit.png,545,443,0.5,r
aachen_000171_000019_leftImg8bit.png,210,488,0.25,r
aachen_000171_000019_leftImg8bit.png,1158,456,0.125,r
aachen_000171_000019_leftImg8bit.png,918,413,0.125,g
aachen_000171_000019_leftImg8bit.png,1184,362,0.125,g
aachen_000172_000019_leftImg8bit.png,822,454,0.5,r
aachen_000172_000019_leftImg8bit.png,836,454,0.25,r
aachen_000172_000019_leftImg8bit.png,672,342,0.5,r
aachen_000172_000019_leftImg8bit.png,530,492,0.25,r
aachen_000172_000019_leftImg8bit.png,1027,458,0.25,r
aachen_000172_000019_leftImg8bit.png,514,492,0.25,r
aachen_000172_000019_leftImg8bit.png,670,451,0.5,r
aachen_000172_000019_leftImg8bit.png,852,395,0.125,r
aachen_000172_000019_leftImg8bit.png,1106,461,0.25,r
aachen_000172_000019_leftImg8bit.png,869,409,0.25,r
aachen_000172_000019_leftImg8bit.png,596,490,0.25,r
aachen_000172_000019_leftImg8bit.png,800,435,0.25,r
aachen_000172_000019_leftImg8bit.png,613,489,0.5,g
aachen_000172_000019_leftImg8bit.png,1078,243,1,g
aachen_000172_000019_leftImg8bit.png,1061,67,0.125,g
aachen_000173_000019_leftImg8bit.png,64,93,0.25,g
aachen_000173_000019_leftImg8bit.png,427,84,0.125,g
aachen_000173_000019_leftImg8bit.png,364,57,0.125,g
aachen_000173_000019_leftImg8bit.png,754,76,0.125,g
aachen_000173_000019_leftImg8bit.png,781,169,0.125,g
aachen_000173_000019_leftImg8bit.png,13,165,0.25,g
berlin_000000_000019_leftImg8bit.png,995,80,0.25,r
berlin_000000_000019_leftImg8bit.png,1218,68,0.5,r
berlin_000000_000019_leftImg8bit.png,927,102,0.125,r
berlin_000000_000019_leftImg8bit.png,1015,450,0.125,r
berlin_000000_000019_leftImg8bit.png,1029,55,0.125,r
berlin_000000_000019_leftImg8bit.png,1070,105,0.25,g
berlin_000000_000019_leftImg8bit.png,1022,30,0.125,g
berlin_000000_000019_leftImg8bit.png,1819,55,0.125,g
berlin_000000_000019_leftImg8bit.png,558,393,1,g
berlin_000000_000019_leftImg8bit.png,1809,35,0.125,g
berlin_000000_000019_leftImg8bit.png,1786,30,0.25,g
berlin_000000_000019_leftImg8bit.png,1602,17,0.125,g
berlin_000000_000019_leftImg8bit.png,1729,35,0.25,g
berlin_000000_000019_leftImg8bit.png,961,70,0.25,g
berlin_000000_000019_leftImg8bit.png,1799,90,0.125,g
berlin_000000_000019_leftImg8bit.png,1368,379,0.25,g
berlin_000000_000019_leftImg8bit.png,1015,462,0.125,g
berlin_000000_000019_leftImg8bit.png,737,391,0.25,g
berlin_000000_000019_leftImg8bit.png,1124,38,0.125,g
berlin_000000_000019_leftImg8bit.png,1708,60,0.125,g
berlin_000000_000019_leftImg8bit.png,1087,85,0.25,g
berlin_000000_000019_leftImg8bit.png,1134,66,0.25,g
berlin_000000_000019_leftImg8bit.png,1280,101,0.25,g
berlin_000000_000019_leftImg8bit.png,1032,9,0.25,g
berlin_000000_000019_leftImg8bit.png,952,38,0.125,g
berlin_000000_000019_leftImg8bit.png,1587,10,0.125,g
berlin_000000_000019_leftImg8bit.png,1944,311,0.125,g
berlin_000000_000019_leftImg8bit.png,1781,14,0.125,g
berlin_000000_000019_leftImg8bit.png,1077,91,0.125,g
berlin_000000_000019_leftImg8bit.png,1103,89,0.125,g
berlin_000000_000019_leftImg8bit.png,1688,10,0.125,g
berlin_000000_000019_leftImg8bit.png,984,68,0.125,g
berlin_000000_000019_leftImg8bit.png,1710,23,0.125,g
berlin_000000_000019_leftImg8bit.png,1028,104,0.125,g
berlin_000001_000019_leftImg8bit.png,1392,461,0.5,r
berlin_000001_000019_leftImg8bit.png,552,27,0.125,g
berlin_000001_000019_leftImg8bit.png,1018,96,0.125,g
berlin_000001_000019_leftImg8bit.png,772,477,0.125,g
berlin_000001_000019_leftImg8bit.png,786,109,0.125,g
berlin_000001_000019_leftImg8bit.png,1563,120,0.125,g
berlin_000001_000019_leftImg8bit.png,1110,134,0.5,g
berlin_000001_000019_leftImg8bit.png,1340,445,0.5,g
berlin_000001_000019_leftImg8bit.png,1558,29,0.25,g
berlin_000001_000019_leftImg8bit.png,668,400,0.125,g
berlin_000001_000019_leftImg8bit.png,460,289,0.25,g
berlin_000001_000019_leftImg8bit.png,1135,157,0.125,g
berlin_000001_000019_leftImg8bit.png,1268,463,0.125,g
berlin_000001_000019_leftImg8bit.png,772,112,0.125,g
berlin_000001_000019_leftImg8bit.png,848,108,0.125,g
berlin_000001_000019_leftImg8bit.png,821,80,0.125,g
berlin_000001_000019_leftImg8bit.png,854,104,0.125,g
berlin_000001_000019_leftImg8bit.png,1639,58,0.125,g
berlin_000001_000019_leftImg8bit.png,1243,45,0.125,g
berlin_000001_000019_leftImg8bit.png,1620,35,0.125,g
berlin_000001_000019_leftImg8bit.png,802,16,0.125,g
berlin_000001_000019_leftImg8bit.png,1489,133,0.125,g
berlin_000001_000019_leftImg8bit.png,1606,73,0.125,g
berlin_000002_000019_leftImg8bit.png,39,413,0.125,r
berlin_000002_000019_leftImg8bit.png,815,347,0.5,g
berlin_000002_000019_leftImg8bit.png,1167,168,0.125,g
berlin_000003_000019_leftImg8bit.png,572,504,0.125,r
berlin_000003_000019_leftImg8bit.png,709,445,0.125,r
berlin_000004_000019_leftImg8bit.png,949,80,0.125,g
berlin_000004_000019_leftImg8bit.png,555,498,0.25,g
berlin_000004_000019_leftImg8bit.png,953,22,0.125,g
berlin_000005_000019_leftImg8bit.png,541,418,0.5,g
berlin_000005_000019_leftImg8bit.png,1152,416,0.25,g
berlin_000005_000019_leftImg8bit.png,825,20,0.125,g
berlin_000005_000019_leftImg8bit.png,896,74,0.25,g
berlin_000005_000019_leftImg8bit.png,790,301,0.125,g
berlin_000005_000019_leftImg8bit.png,672,35,0.25,g
berlin_000005_000019_leftImg8bit.png,1142,40,0.125,g
berlin_000005_000019_leftImg8bit.png,1138,91,0.25,g
berlin_000005_000019_leftImg8bit.png,849,4,0.125,g
berlin_000005_000019_leftImg8bit.png,909,123,0.125,g
berlin_000005_000019_leftImg8bit.png,1108,127,0.125,g
berlin_000005_000019_leftImg8bit.png,1130,88,0.125,g
berlin_000005_000019_leftImg8bit.png,921,118,0.125,g
berlin_000005_000019_leftImg8bit.png,1150,27,0.125,g
berlin_000005_000019_leftImg8bit.png,873,44,0.125,g
berlin_000006_000019_leftImg8bit.png,703,459,0.125,r
berlin_000006_000019_leftImg8bit.png,1126,440,0.25,r
berlin_000006_000019_leftImg8bit.png,967,447,0.25,r
berlin_000006_000019_leftImg8bit.png,980,448,0.25,r
berlin_000006_000019_leftImg8bit.png,1067,439,0.125,r
berlin_000006_000019_leftImg8bit.png,699,451,0.125,r
berlin_000006_000019_leftImg8bit.png,907,374,0.25,r
berlin_000006_000019_leftImg8bit.png,1311,375,0.25,r
berlin_000006_000019_leftImg8bit.png,894,452,0.125,r
berlin_000006_000019_leftImg8bit.png,866,452,0.125,r
berlin_000006_000019_leftImg8bit.png,1195,15,0.125,g
berlin_000006_000019_leftImg8bit.png,730,447,0.125,g
berlin_000006_000019_leftImg8bit.png,1345,387,0.125,g
berlin_000007_000019_leftImg8bit.png,892,471,0.5,r
berlin_000007_000019_leftImg8bit.png,798,475,0.5,r
berlin_000007_000019_leftImg8bit.png,1814,279,0.5,r
berlin_000007_000019_leftImg8bit.png,1430,417,0.125,r
berlin_000007_000019_leftImg8bit.png,859,51,0.25,g
berlin_000007_000019_leftImg8bit.png,907,17,0.125,g
berlin_000007_000019_leftImg8bit.png,946,53,0.25,g
berlin_000007_000019_leftImg8bit.png,971,172,0.25,g
berlin_000007_000019_leftImg8bit.png,1071,123,0.125,g
berlin_000007_000019_leftImg8bit.png,1397,457,1,g
berlin_000007_000019_leftImg8bit.png,953,41,0.125,g
berlin_000007_000019_leftImg8bit.png,1191,405,0.25,g
berlin_000007_000019_leftImg8bit.png,724,24,0.125,g
berlin_000007_000019_leftImg8bit.png,1476,104,0.25,g
berlin_000007_000019_leftImg8bit.png,997,180,0.125,g
berlin_000007_000019_leftImg8bit.png,969,108,0.125,g
berlin_000007_000019_leftImg8bit.png,1550,228,0.125,g
berlin_000007_000019_leftImg8bit.png,948,178,0.125,g
berlin_000007_000019_leftImg8bit.png,718,3,0.125,g
berlin_000007_000019_leftImg8bit.png,1080,151,0.125,g
berlin_000007_000019_leftImg8bit.png,1058,117,0.125,g
berlin_000008_000019_leftImg8bit.png,731,453,0.5,r
berlin_000008_000019_leftImg8bit.png,1264,391,0.25,r
berlin_000008_000019_leftImg8bit.png,941,452,0.25,r
